county,cy_quarter,state,arrests,cy,pop,arrests_pc,county_lower
Walla Walla County,2024.3,WA,0,2024,62068,0,walla walla
Walla Walla County,2024.4,WA,2,2024,62068,3.2222723464587224,walla walla
Walla Walla County,2025.1,WA,0,2025,62068,0,walla walla
Walla Walla County,2025.2,WA,2,2025,62068,3.2222723464587224,walla walla
Walla Walla County,2025.3,WA,4,2025,62068,6.444544692917445,walla walla
Walla Walla County,2025.4,WA,3,2025,62068,4.833408519688084,walla walla
Whatcom County,2022.1,WA,2,2022,230701,0.8669229868964591,whatcom
Whatcom County,2022.2,WA,3,2022,230701,1.3003844803446887,whatcom
Whatcom County,2022.3,WA,1,2022,230701,0.43346149344822954,whatcom
Whatcom County,2022.4,WA,1,2022,230701,0.43346149344822954,whatcom
Whatcom County,2023.1,WA,2,2023,232686,0.8595274318179864,whatcom
Whatcom County,2023.2,WA,2,2023,232686,0.8595274318179864,whatcom
Whatcom County,2023.3,WA,8,2023,232686,3.4381097272719456,whatcom
Whatcom County,2023.4,WA,2,2023,232686,0.8595274318179864,whatcom
Whatcom County,2024.1,WA,0,2024,234954,0,whatcom
Whatcom County,2024.2,WA,3,2024,234954,1.276845680431063,whatcom
Whatcom County,2024.3,WA,4,2024,234954,1.7024609072414176,whatcom
Whatcom County,2024.4,WA,3,2024,234954,1.276845680431063,whatcom
Whatcom County,2025.1,WA,14,2025,234954,5.958613175344961,whatcom
Whatcom County,2025.2,WA,36,2025,234954,15.322148165172758,whatcom
Whatcom County,2025.3,WA,44,2025,234954,18.727069979655592,whatcom
Whatcom County,2025.4,WA,42,2025,234954,17.875839526034884,whatcom
Whitman County,2022.1,WA,0,2022,47653,0,whitman
Whitman County,2022.2,WA,0,2022,47653,0,whitman
Whitman County,2022.3,WA,0,2022,47653,0,whitman
Whitman County,2022.4,WA,0,2022,47653,0,whitman
Whitman County,2023.1,WA,0,2023,47900,0,whitman
Whitman County,2023.2,WA,0,2023,47900,0,whitman
Whitman County,2023.3,WA,0,2023,47900,0,whitman
Whitman County,2023.4,WA,0,2023,47900,0,whitman
Whitman County,2024.1,WA,0,2024,48399,0,whitman
Whitman County,2024.2,WA,0,2024,48399,0,whitman
Whitman County,2024.3,WA,0,2024,48399,0,whitman
Whitman County,2024.4,WA,0,2024,48399,0,whitman
Whitman County,2025.1,WA,1,2025,48399,2.066158391702308,whitman
Whitman County,2025.2,WA,0,2025,48399,0,whitman
Whitman County,2025.3,WA,0,2025,48399,0,whitman
Whitman County,2025.4,WA,0,2025,48399,0,whitman
Yakima County,2022.1,WA,14,2022,256566,5.456685609160996,yakima
Yakima County,2022.2,WA,17,2022,256566,6.625975382552638,yakima
Yakima County,2022.3,WA,36,2022,256566,14.031477280699702,yakima
Yakima County,2022.4,WA,56,2022,256566,21.826742436643983,yakima
Yakima County,2023.1,WA,92,2023,257193,35.77080247129588,yakima
Yakima County,2023.2,WA,36,2023,257193,13.997270532246212,yakima
Yakima County,2023.3,WA,27,2023,257193,10.497952899184659,yakima
Yakima County,2023.4,WA,59,2023,257193,22.939971150070182,yakima
Yakima County,2024.1,WA,61,2024,258523,23.59557950356448,yakima
Yakima County,2024.2,WA,46,2024,258523,17.7933878223601,yakima
Yakima County,2024.3,WA,32,2024,258523,12.378008919902678,yakima
Yakima County,2024.4,WA,26,2024,258523,10.057132247420926,yakima
Yakima County,2025.1,WA,47,2025,258523,18.180200601107057,yakima
Yakima County,2025.2,WA,83,2025,258523,32.105460635997574,yakima
Yakima County,2025.3,WA,168,2025,258523,64.98454682948906,yakima
Yakima County,2025.4,WA,179,2025,258523,69.23948739570561,yakima
Benton County,2022.1,WA,0,2022,212838,0,benton
Benton County,2022.2,WA,0,2022,212838,0,benton
Benton County,2022.3,WA,0,2022,212838,0,benton
Benton County,2022.4,WA,0,2022,212838,0,benton
Benton County,2023.1,WA,0,2023,215445,0,benton
Benton County,2023.2,WA,0,2023,215445,0,benton
Benton County,2023.3,WA,0,2023,215445,0,benton
Benton County,2023.4,WA,0,2023,215445,0,benton
Benton County,2024.1,OR,1,2024,98899,1.011132569591199,benton
Benton County,2024.2,WA,0,2024,218190,0,benton
Benton County,2024.3,OR,1,2024,98899,1.011132569591199,benton
Benton County,2024.4,OR,1,2024,98899,1.011132569591199,benton
Benton County,2025.1,WA,0,2025,218190,0,benton
Benton County,2025.2,WA,0,2025,218190,0,benton
Benton County,2025.3,OR,1,2025,98899,1.011132569591199,benton
Benton County,2025.4,WA,0,2025,218190,0,benton
Clackamas County,2022.1,OR,1,2022,423217,0.23628540441428394,clackamas
Clackamas County,2022.2,OR,6,2022,423217,1.4177124264857035,clackamas
Clackamas County,2022.3,OR,1,2022,423217,0.23628540441428394,clackamas
Clackamas County,2022.4,WA,0,2022,,,clackamas
Clackamas County,2023.1,OR,2,2023,424396,0.4712579760412445,clackamas
Clackamas County,2023.2,OR,3,2023,424396,0.7068869640618667,clackamas
Clackamas County,2023.3,OR,2,2023,424396,0.4712579760412445,clackamas
Clackamas County,2023.4,OR,2,2023,424396,0.4712579760412445,clackamas
Clackamas County,2024.1,WA,0,2024,,,clackamas
Clackamas County,2024.2,OR,2,2024,425857,0.46964121759182076,clackamas
Clackamas County,2024.3,WA,0,2024,,,clackamas
Clackamas County,2024.4,OR,1,2024,425857,0.23482060879591038,clackamas
Clackamas County,2025.1,OR,2,2025,425857,0.46964121759182076,clackamas
Clackamas County,2025.2,OR,8,2025,425857,1.878564870367283,clackamas
Clackamas County,2025.3,OR,13,2025,425857,3.052667914346835,clackamas
Clackamas County,2025.4,OR,50,2025,425857,11.741030439795518,clackamas
Clatsop County,2022.1,WA,0,2022,,,clatsop
Clatsop County,2022.2,OR,2,2022,41595,4.808270224786633,clatsop
Clatsop County,2022.3,WA,0,2022,,,clatsop
Clatsop County,2022.4,WA,0,2022,,,clatsop
Clatsop County,2023.1,OR,1,2023,41089,2.4337413906398306,clatsop
Clatsop County,2023.2,WA,0,2023,,,clatsop
Clatsop County,2023.3,WA,0,2023,,,clatsop
Clatsop County,2023.4,WA,0,2023,,,clatsop
Clatsop County,2024.1,WA,0,2024,,,clatsop
Clatsop County,2024.2,WA,0,2024,,,clatsop
Clatsop County,2024.3,WA,0,2024,,,clatsop
Clatsop County,2024.4,WA,0,2024,,,clatsop
Clatsop County,2025.1,WA,0,2025,,,clatsop
Clatsop County,2025.2,WA,0,2025,,,clatsop
Clatsop County,2025.3,WA,0,2025,,,clatsop
Clatsop County,2025.4,OR,11,2025,41043,26.801159759276857,clatsop
Columbia County,2022.1,WA,0,2022,4018,0,columbia
Columbia County,2022.2,WA,0,2022,4018,0,columbia
Columbia County,2022.3,WA,0,2022,4018,0,columbia
Columbia County,2022.4,WA,0,2022,4018,0,columbia
Columbia County,2023.1,WA,0,2023,4055,0,columbia
Columbia County,2023.2,WA,0,2023,4055,0,columbia
Columbia County,2023.3,WA,0,2023,4055,0,columbia
Columbia County,2023.4,WA,0,2023,4055,0,columbia
Columbia County,2024.1,WA,0,2024,4025,0,columbia
Columbia County,2024.2,WA,0,2024,4025,0,columbia
Columbia County,2024.3,WA,0,2024,4025,0,columbia
Columbia County,2024.4,WA,0,2024,4025,0,columbia
Columbia County,2025.1,OR,1,2025,54063,1.849693875663578,columbia
Columbia County,2025.2,WA,0,2025,4025,0,columbia
Columbia County,2025.3,OR,1,2025,54063,1.849693875663578,columbia
Columbia County,2025.4,OR,2,2025,54063,3.699387751327156,columbia
Deschutes County,2022.1,WA,0,2022,,,deschutes
Deschutes County,2022.2,OR,3,2022,206491,1.4528478238761011,deschutes
Deschutes County,2022.3,OR,1,2022,206491,0.4842826079587004,deschutes
Deschutes County,2022.4,WA,0,2022,,,deschutes
Deschutes County,2023.1,WA,0,2023,,,deschutes
Deschutes County,2023.2,WA,0,2023,,,deschutes
Deschutes County,2023.3,WA,0,2023,,,deschutes
Deschutes County,2023.4,WA,0,2023,,,deschutes
Deschutes County,2024.1,WA,0,2024,,,deschutes
Deschutes County,2024.2,WA,0,2024,,,deschutes
Deschutes County,2024.3,WA,0,2024,,,deschutes
Deschutes County,2024.4,WA,0,2024,,,deschutes
Deschutes County,2025.1,OR,2,2025,211535,0.9454700167820927,deschutes
Deschutes County,2025.2,WA,0,2025,,,deschutes
Deschutes County,2025.3,WA,0,2025,,,deschutes
Deschutes County,2025.4,WA,0,2025,,,deschutes
Douglas County,2022.1,WA,0,2022,44147,0,douglas
Douglas County,2022.2,WA,0,2022,44147,0,douglas
Douglas County,2022.3,WA,0,2022,44147,0,douglas
Douglas County,2022.4,WA,0,2022,44147,0,douglas
Douglas County,2023.1,WA,0,2023,45010,0,douglas
Douglas County,2023.2,WA,0,2023,45010,0,douglas
Douglas County,2023.3,WA,0,2023,45010,0,douglas
Douglas County,2023.4,WA,0,2023,45010,0,douglas
Douglas County,2024.1,WA,0,2024,45795,0,douglas
Douglas County,2024.2,WA,0,2024,45795,0,douglas
Douglas County,2024.3,WA,0,2024,45795,0,douglas
Douglas County,2024.4,WA,0,2024,45795,0,douglas
Douglas County,2025.1,WA,0,2025,45795,0,douglas
Douglas County,2025.2,WA,0,2025,45795,0,douglas
Douglas County,2025.3,WA,0,2025,45795,0,douglas
Douglas County,2025.4,OR,2,2025,112255,1.7816578326132466,douglas
Hood River County,2022.1,WA,0,2022,,,hood river
Hood River County,2022.2,OR,1,2022,24028,4.16181122024305,hood river
Hood River County,2022.3,WA,0,2022,,,hood river
Hood River County,2022.4,WA,0,2022,,,hood river
Hood River County,2023.1,WA,0,2023,,,hood river
Hood River County,2023.2,WA,0,2023,,,hood river
Hood River County,2023.3,WA,0,2023,,,hood river
Hood River County,2023.4,WA,0,2023,,,hood river
Hood River County,2024.1,WA,0,2024,,,hood river
Hood River County,2024.2,WA,0,2024,,,hood river
Hood River County,2024.3,WA,0,2024,,,hood river
Hood River County,2024.4,WA,0,2024,,,hood river
Hood River County,2025.1,WA,0,2025,,,hood river
Hood River County,2025.2,OR,2,2025,23764,8.41609156707625,hood river
Hood River County,2025.3,OR,2,2025,23764,8.41609156707625,hood river
Hood River County,2025.4,OR,6,2025,23764,25.24827470122875,hood river
Jackson County,2022.1,OR,4,2022,222153,1.8005608747124728,jackson
Jackson County,2022.2,OR,1,2022,222153,0.4501402186781182,jackson
Jackson County,2022.3,OR,28,2022,222153,12.603926122987312,jackson
Jackson County,2022.4,OR,12,2022,222153,5.401682624137418,jackson
Jackson County,2023.1,OR,43,2023,221338,19.427301231600538,jackson
Jackson County,2023.2,OR,12,2023,221338,5.421572436725732,jackson
Jackson County,2023.3,OR,10,2023,221338,4.517977030604777,jackson
Jackson County,2023.4,OR,2,2023,221338,0.9035954061209552,jackson
Jackson County,2024.1,OR,4,2024,221331,1.807247967975566,jackson
Jackson County,2024.2,OR,1,2024,221331,0.4518119919938915,jackson
Jackson County,2024.3,OR,5,2024,221331,2.2590599599694574,jackson
Jackson County,2024.4,WA,0,2024,,,jackson
Jackson County,2025.1,OR,12,2025,221331,5.421743903926698,jackson
Jackson County,2025.2,OR,5,2025,221331,2.2590599599694574,jackson
Jackson County,2025.3,OR,23,2025,221331,10.391675815859504,jackson
Jackson County,2025.4,OR,4,2025,221331,1.807247967975566,jackson
Jefferson County,2022.1,WA,0,2022,33597,0,jefferson
Jefferson County,2022.2,WA,0,2022,33597,0,jefferson
Jefferson County,2022.3,WA,0,2022,33597,0,jefferson
Jefferson County,2022.4,WA,0,2022,33597,0,jefferson
Jefferson County,2023.1,WA,0,2023,33725,0,jefferson
Jefferson County,2023.2,WA,0,2023,33725,0,jefferson
Jefferson County,2023.3,WA,0,2023,33725,0,jefferson
Jefferson County,2023.4,WA,0,2023,33725,0,jefferson
Jefferson County,2024.1,WA,0,2024,33944,0,jefferson
Jefferson County,2024.2,WA,0,2024,33944,0,jefferson
Jefferson County,2024.3,OR,1,2024,25536,3.916040100250626,jefferson
Jefferson County,2024.4,WA,0,2024,33944,0,jefferson
Jefferson County,2025.1,OR,1,2025,25536,3.916040100250626,jefferson
Jefferson County,2025.2,WA,0,2025,33944,0,jefferson
Jefferson County,2025.3,OR,4,2025,25536,15.664160401002505,jefferson
Jefferson County,2025.4,OR,1,2025,25536,3.916040100250626,jefferson
Josephine County,2022.1,WA,0,2022,,,josephine
Josephine County,2022.2,WA,0,2022,,,josephine
Josephine County,2022.3,WA,0,2022,,,josephine
Josephine County,2022.4,OR,2,2022,87786,2.2782676053129203,josephine
Josephine County,2023.1,WA,0,2023,,,josephine
Josephine County,2023.2,WA,0,2023,,,josephine
Josephine County,2023.3,OR,1,2023,88001,1.1363507232872354,josephine
Josephine County,2023.4,OR,1,2023,88001,1.1363507232872354,josephine
Josephine County,2024.1,WA,0,2024,,,josephine
Josephine County,2024.2,WA,0,2024,,,josephine
Josephine County,2024.3,WA,0,2024,,,josephine
Josephine County,2024.4,WA,0,2024,,,josephine
Josephine County,2025.1,WA,0,2025,,,josephine
Josephine County,2025.2,OR,3,2025,88276,3.398432189949703,josephine
Josephine County,2025.3,OR,5,2025,88276,5.6640536499161716,josephine
Josephine County,2025.4,WA,0,2025,,,josephine
Klamath County,2022.1,WA,0,2022,,,klamath
Klamath County,2022.2,OR,1,2022,70404,1.4203738423953185,klamath
Klamath County,2022.3,WA,0,2022,,,klamath
Klamath County,2022.4,WA,0,2022,,,klamath
Klamath County,2023.1,WA,0,2023,,,klamath
Klamath County,2023.2,WA,0,2023,,,klamath
Klamath County,2023.3,WA,0,2023,,,klamath
Klamath County,2023.4,WA,0,2023,,,klamath
Klamath County,2024.1,WA,0,2024,,,klamath
Klamath County,2024.2,WA,0,2024,,,klamath
Klamath County,2024.3,WA,0,2024,,,klamath
Klamath County,2024.4,WA,0,2024,,,klamath
Klamath County,2025.1,WA,0,2025,,,klamath
Klamath County,2025.2,WA,0,2025,,,klamath
Klamath County,2025.3,WA,0,2025,,,klamath
Klamath County,2025.4,WA,0,2025,,,klamath
Lake County,2022.1,WA,0,2022,,,lake
Lake County,2022.2,WA,0,2022,,,lake
Lake County,2022.3,WA,0,2022,,,lake
Lake County,2022.4,WA,0,2022,,,lake
Lake County,2023.1,WA,0,2023,,,lake
Lake County,2023.2,WA,0,2023,,,lake
Lake County,2023.3,WA,0,2023,,,lake
Lake County,2023.4,WA,0,2023,,,lake
Lake County,2024.1,WA,0,2024,,,lake
Lake County,2024.2,WA,0,2024,,,lake
Lake County,2024.3,WA,0,2024,,,lake
Lake County,2024.4,WA,0,2024,,,lake
Lake County,2025.1,OR,1,2025,8194,12.204051745179399,lake
Lake County,2025.2,WA,0,2025,,,lake
Lake County,2025.3,WA,0,2025,,,lake
Lake County,2025.4,WA,0,2025,,,lake
Lane County,2022.1,OR,10,2022,386187,2.5894191156097954,lane
Lane County,2022.2,OR,29,2022,386187,7.509315435268405,lane
Lane County,2022.3,OR,33,2022,386187,8.545083081512324,lane
Lane County,2022.4,OR,37,2022,386187,9.580850727756243,lane
Lane County,2023.1,OR,75,2023,382151,19.62575003074701,lane
Lane County,2023.2,OR,42,2023,382151,10.990420017218325,lane
Lane County,2023.3,OR,38,2023,382151,9.943713348911817,lane
Lane County,2023.4,OR,18,2023,382151,4.710180007379282,lane
Lane County,2024.1,OR,15,2024,382396,3.9226351740080965,lane
Lane County,2024.2,OR,12,2024,382396,3.138108139206477,lane
Lane County,2024.3,OR,16,2024,382396,4.184144185608636,lane
Lane County,2024.4,OR,1,2024,382396,0.26150901160053974,lane
Lane County,2025.1,OR,20,2025,382396,5.230180232010795,lane
Lane County,2025.2,OR,36,2025,382396,9.414324417619431,lane
Lane County,2025.3,OR,14,2025,382396,3.6611261624075566,lane
Lane County,2025.4,OR,40,2025,382396,10.46036046402159,lane
Lincoln County,2022.1,WA,0,2022,11609,0,lincoln
Lincoln County,2022.2,OR,1,2022,50756,1.970210418472693,lincoln
Lincoln County,2022.3,WA,0,2022,11609,0,lincoln
Lincoln County,2022.4,WA,0,2022,11609,0,lincoln
Lincoln County,2023.1,OR,2,2023,51307,3.8981035726119244,lincoln
Lincoln County,2023.2,WA,0,2023,11760,0,lincoln
Lincoln County,2023.3,WA,0,2023,11760,0,lincoln
Lincoln County,2023.4,WA,0,2023,11760,0,lincoln
Lincoln County,2024.1,WA,0,2024,11862,0,lincoln
Lincoln County,2024.2,WA,0,2024,11862,0,lincoln
Lincoln County,2024.3,WA,0,2024,11862,0,lincoln
Lincoln County,2024.4,WA,0,2024,11862,0,lincoln
Lincoln County,2025.1,OR,1,2025,51212,1.9526673435913457,lincoln
Lincoln County,2025.2,WA,0,2025,11862,0,lincoln
Lincoln County,2025.3,OR,1,2025,51212,1.9526673435913457,lincoln
Lincoln County,2025.4,WA,0,2025,11862,0,lincoln
Linn County,2022.1,WA,0,2022,,,linn
Linn County,2022.2,WA,0,2022,,,linn
Linn County,2022.3,OR,4,2022,130516,3.064758343804591,linn
Linn County,2022.4,WA,0,2022,,,linn
Linn County,2023.1,WA,0,2023,,,linn
Linn County,2023.2,WA,0,2023,,,linn
Linn County,2023.3,OR,1,2023,131509,0.7604042308891407,linn
Linn County,2023.4,OR,1,2023,131509,0.7604042308891407,linn
Linn County,2024.1,WA,0,2024,,,linn
Linn County,2024.2,OR,2,2024,132474,1.5097302112112565,linn
Linn County,2024.3,WA,0,2024,,,linn
Linn County,2024.4,OR,1,2024,132474,0.7548651056056283,linn
Linn County,2025.1,OR,1,2025,132474,0.7548651056056283,linn
Linn County,2025.2,OR,4,2025,132474,3.019460422422513,linn
Linn County,2025.3,WA,0,2025,,,linn
Linn County,2025.4,OR,9,2025,132474,6.793785950450655,linn
Marion County,2022.1,OR,3,2022,349388,0.8586442579596322,marion
Marion County,2022.2,OR,1,2022,349388,0.2862147526532108,marion
Marion County,2022.3,OR,1,2022,349388,0.2862147526532108,marion
Marion County,2022.4,OR,3,2022,349388,0.8586442579596322,marion
Marion County,2023.1,OR,1,2023,349874,0.28581717989904937,marion
Marion County,2023.2,OR,1,2023,349874,0.28581717989904937,marion
Marion County,2023.3,WA,0,2023,,,marion
Marion County,2023.4,WA,0,2023,,,marion
Marion County,2024.1,OR,5,2024,352867,1.4169644653651376,marion
Marion County,2024.2,OR,3,2024,352867,0.8501786792190825,marion
Marion County,2024.3,OR,16,2024,352867,4.53428628916844,marion
Marion County,2024.4,OR,4,2024,352867,1.13357157229211,marion
Marion County,2025.1,OR,7,2025,352867,1.9837502515111927,marion
Marion County,2025.2,OR,11,2025,352867,3.1173218238033025,marion
Marion County,2025.3,OR,17,2025,352867,4.817679182241468,marion
Marion County,2025.4,OR,122,2025,352867,34.57393295490935,marion
Multnomah County,2022.1,OR,71,2022,795960,8.920046233479068,multnomah
Multnomah County,2022.2,OR,25,2022,795960,3.1408613498165736,multnomah
Multnomah County,2022.3,OR,17,2022,795960,2.13578571787527,multnomah
Multnomah County,2022.4,OR,26,2022,795960,3.2664958038092364,multnomah
Multnomah County,2023.1,OR,48,2023,794271,6.043277420427033,multnomah
Multnomah County,2023.2,OR,32,2023,794271,4.028851613618022,multnomah
Multnomah County,2023.3,OR,41,2023,794271,5.161966129948091,multnomah
Multnomah County,2023.4,OR,72,2023,794271,9.06491613064055,multnomah
Multnomah County,2024.1,OR,58,2024,795897,7.287375125173233,multnomah
Multnomah County,2024.2,OR,62,2024,795897,7.789952720012765,multnomah
Multnomah County,2024.3,OR,35,2024,795897,4.3975539548459155,multnomah
Multnomah County,2024.4,OR,22,2024,795897,2.764176771617433,multnomah
Multnomah County,2025.1,OR,50,2025,795897,6.282219935494165,multnomah
Multnomah County,2025.2,OR,64,2025,795897,8.041241517432534,multnomah
Multnomah County,2025.3,OR,79,2025,795897,9.925907498080782,multnomah
Multnomah County,2025.4,OR,575,2025,795897,72.24552925818291,multnomah
Polk County,2022.1,WA,0,2022,,,polk
Polk County,2022.2,WA,0,2022,,,polk
Polk County,2022.3,WA,0,2022,,,polk
Polk County,2022.4,WA,0,2022,,,polk
Polk County,2023.1,WA,0,2023,,,polk
Polk County,2023.2,WA,0,2023,,,polk
Polk County,2023.3,WA,0,2023,,,polk
Polk County,2023.4,OR,1,2023,90290,1.1075423634954038,polk
Polk County,2024.1,WA,0,2024,,,polk
Polk County,2024.2,WA,0,2024,,,polk
Polk County,2024.3,WA,0,2024,,,polk
Polk County,2024.4,OR,1,2024,90549,1.1043744271057658,polk
Polk County,2025.1,OR,1,2025,90549,1.1043744271057658,polk
Polk County,2025.2,WA,0,2025,,,polk
Polk County,2025.3,WA,0,2025,,,polk
Polk County,2025.4,OR,3,2025,90549,3.313123281317298,polk
Tillamook County,2022.1,WA,0,2022,,,tillamook
Tillamook County,2022.2,OR,1,2022,27516,3.634249164122692,tillamook
Tillamook County,2022.3,WA,0,2022,,,tillamook
Tillamook County,2022.4,WA,0,2022,,,tillamook
Tillamook County,2023.1,WA,0,2023,,,tillamook
Tillamook County,2023.2,WA,0,2023,,,tillamook
Tillamook County,2023.3,WA,0,2023,,,tillamook
Tillamook County,2023.4,WA,0,2023,,,tillamook
Tillamook County,2024.1,WA,0,2024,,,tillamook
Tillamook County,2024.2,WA,0,2024,,,tillamook
Tillamook County,2024.3,WA,0,2024,,,tillamook
Tillamook County,2024.4,WA,0,2024,,,tillamook
Tillamook County,2025.1,WA,0,2025,,,tillamook
Tillamook County,2025.2,WA,0,2025,,,tillamook
Tillamook County,2025.3,WA,0,2025,,,tillamook
Tillamook County,2025.4,OR,1,2025,27264,3.6678403755868545,tillamook
Umatilla County,2022.1,WA,0,2022,,,umatilla
Umatilla County,2022.2,WA,0,2022,,,umatilla
Umatilla County,2022.3,WA,0,2022,,,umatilla
Umatilla County,2022.4,WA,0,2022,,,umatilla
Umatilla County,2023.1,WA,0,2023,,,umatilla
Umatilla County,2023.2,WA,0,2023,,,umatilla
Umatilla County,2023.3,WA,0,2023,,,umatilla
Umatilla County,2023.4,WA,0,2023,,,umatilla
Umatilla County,2024.1,WA,0,2024,,,umatilla
Umatilla County,2024.2,WA,0,2024,,,umatilla
Umatilla County,2024.3,WA,0,2024,,,umatilla
Umatilla County,2024.4,WA,0,2024,,,umatilla
Umatilla County,2025.1,WA,0,2025,,,umatilla
Umatilla County,2025.2,OR,2,2025,80491,2.4847498478090717,umatilla
Umatilla County,2025.3,OR,1,2025,80491,1.2423749239045359,umatilla
Umatilla County,2025.4,WA,0,2025,,,umatilla
Wasco County,2022.1,WA,0,2022,,,wasco
Wasco County,2022.2,WA,0,2022,,,wasco
Wasco County,2022.3,WA,0,2022,,,wasco
Wasco County,2022.4,WA,0,2022,,,wasco
Wasco County,2023.1,WA,0,2023,,,wasco
Wasco County,2023.2,WA,0,2023,,,wasco
Wasco County,2023.3,WA,0,2023,,,wasco
Wasco County,2023.4,WA,0,2023,,,wasco
Wasco County,2024.1,WA,0,2024,,,wasco
Wasco County,2024.2,OR,2,2024,26507,7.54517674576527,wasco
Wasco County,2024.3,WA,0,2024,,,wasco
Wasco County,2024.4,WA,0,2024,,,wasco
Wasco County,2025.1,WA,0,2025,,,wasco
Wasco County,2025.2,OR,1,2025,26507,3.772588372882635,wasco
Wasco County,2025.3,OR,2,2025,26507,7.54517674576527,wasco
Wasco County,2025.4,OR,6,2025,26507,22.635530237295807,wasco
Washington County,2022.1,OR,2,2022,600229,0.3332061596490673,washington
Washington County,2022.2,OR,2,2022,600229,0.3332061596490673,washington
Washington County,2022.3,OR,8,2022,600229,1.3328246385962692,washington
Washington County,2022.4,OR,11,2022,600229,1.8326338780698699,washington
Washington County,2023.1,OR,5,2023,604831,0.8266772040454275,washington
Washington County,2023.2,OR,8,2023,604831,1.3226835264726842,washington
Washington County,2023.3,OR,5,2023,604831,0.8266772040454275,washington
Washington County,2023.4,OR,3,2023,604831,0.49600632242725656,washington
Washington County,2024.1,OR,4,2024,611272,0.6543731759347721,washington
Washington County,2024.2,OR,2,2024,611272,0.32718658796738603,washington
Washington County,2024.3,OR,15,2024,611272,2.4538994097553952,washington
Washington County,2024.4,OR,2,2024,611272,0.32718658796738603,washington
Washington County,2025.1,OR,12,2025,611272,1.963119527804316,washington
Washington County,2025.2,OR,11,2025,611272,1.7995262338206233,washington
Washington County,2025.3,OR,14,2025,611272,2.2903061157717026,washington
Washington County,2025.4,OR,316,2025,611272,51.695480898847,washington
Yamhill County,2022.1,OR,2,2022,107817,1.8549950378882736,yamhill
Yamhill County,2022.2,OR,6,2022,107817,5.564985113664821,yamhill
Yamhill County,2022.3,OR,9,2022,107817,8.347477670497232,yamhill
Yamhill County,2022.4,OR,12,2022,107817,11.129970227329641,yamhill
Yamhill County,2023.1,OR,14,2023,109146,12.826855771168894,yamhill
Yamhill County,2023.2,OR,9,2023,109146,8.245835852894288,yamhill
Yamhill County,2023.3,OR,14,2023,109146,12.826855771168894,yamhill
Yamhill County,2023.4,OR,8,2023,109146,7.329631869239368,yamhill
Yamhill County,2024.1,OR,10,2024,110886,9.018271017080606,yamhill
Yamhill County,2024.2,OR,12,2024,110886,10.821925220496727,yamhill
Yamhill County,2024.3,OR,10,2024,110886,9.018271017080606,yamhill
Yamhill County,2024.4,OR,5,2024,110886,4.509135508540303,yamhill
Yamhill County,2025.1,OR,9,2025,110886,8.116443915372546,yamhill
Yamhill County,2025.2,OR,15,2025,110886,13.527406525620908,yamhill
Yamhill County,2025.3,OR,15,2025,110886,13.527406525620908,yamhill
Yamhill County,2025.4,OR,26,2025,110886,23.447504644409573,yamhill
